calendar_year,recid,page,source_table_id,source_row_index,source_y,schedule_number,fund_code,flow_type,counterparty_group,counterparty,is_total,current_usd,current_reported_text,current_reported_as_dash,non_current_usd,non_current_reported_text,non_current_reported_as_dash,total_usd,total_reported_text,total_reported_as_dash,monetary_usd,monetary_reported_text,monetary_reported_as_dash,in_kind_usd,in_kind_reported_text,in_kind_reported_as_dash,refunds_transfers_adjustments_usd,refunds_transfers_adjustments_reported_text,refunds_transfers_adjustments_reported_as_dash,contributions_usd,contributions_reported_text,contributions_reported_as_dash,refunds_adjustments_usd,refunds_adjustments_reported_text,refunds_adjustments_reported_as_dash,internal_transfers_usd,internal_transfers_reported_text,internal_transfers_reported_as_dash,levy_usd,levy_reported_text,levy_reported_as_dash
2017,1644706.0,284,2017-p284-other-transfer-allocation-contributions-4.1.1-y076,1,98.21,4.1.1,AHA,other_transfer_allocation_contributions,,International Organization for Migration - IOM,False,,,,,,,52800.0,52 800,False,,,,,,,,,,52800.0,52 800,False,0.0,-,True,,,,,,
2017,1644706.0,284,2017-p284-other-transfer-allocation-contributions-4.1.1-y076,2,109.13,4.1.1,AHA,other_transfer_allocation_contributions,,UNDP,False,,,,,,,248400.0,248 400,False,,,,,,,,,,248400.0,248 400,False,0.0,-,True,,,,,,
2017,1644706.0,284,2017-p284-other-transfer-allocation-contributions-4.1.1-y076,3,119.66,4.1.1,AHA,other_transfer_allocation_contributions,,Total,True,,,,,,,301200.0,301 200,False,,,,,,,,,,301200.0,301 200,False,0.0,-,True,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,5,367.17,4.1.1,AHA,voluntary_contribution,Government,Australia,False,,,,,,,166415.0,166 415,False,166415.0,166 415,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,6,378.09,4.1.1,AHA,voluntary_contribution,Government,Canada,False,,,,,,,-2415.0,(2 415),False,0.0,-,True,0.0,-,True,-2415.0,(2 415),False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,7,389.02,4.1.1,AHA,voluntary_contribution,Government,Finland,False,,,,,,,910125.0,910 125,False,910125.0,910 125,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,8,399.95,4.1.1,AHA,voluntary_contribution,Government,France,False,,,,,,,68259.0,68 259,False,68259.0,68 259,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,9,410.87,4.1.1,AHA,voluntary_contribution,Government,Germany,False,,,,,,,796643.0,796 643,False,837716.0,837 716,False,0.0,-,True,-41073.0,(41 073),False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,10,421.8,4.1.1,AHA,voluntary_contribution,Government,India,False,,,,,,,100000.0,100 000,False,100000.0,100 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,11,432.73,4.1.1,AHA,voluntary_contribution,Government,Liechtenstein,False,,,,,,,39722.0,39 722,False,39722.0,39 722,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,12,443.65,4.1.1,AHA,voluntary_contribution,Government,Norway,False,,,,,,,2371917.0,2 371 917,False,2371917.0,2 371 917,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,13,454.6,4.1.1,AHA,voluntary_contribution,Government,Saudi Arabia,False,,,,,,,440000.0,440 000,False,440000.0,440 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,14,465.53,4.1.1,AHA,voluntary_contribution,Government,South Africa,False,,,,,,,21773.0,21 773,False,21773.0,21 773,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,15,476.42,4.1.1,AHA,voluntary_contribution,Government,Sweden,False,,,,,,,2290688.0,2 290 688,False,2290688.0,2 290 688,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,16,487.36,4.1.1,AHA,voluntary_contribution,Government,Switzerland,False,,,,,,,235000.0,235 000,False,235000.0,235 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,17,498.39,4.1.1,AHA,voluntary_contribution,Government,United Kingdom of Great Britain and Northern Ireland,False,,,,,,,25000.0,25 000,False,25000.0,25 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,18,509.24,4.1.1,AHA,voluntary_contribution,Government,United States of America,False,,,,,,,1474025.0,1 474 025,False,1650000.0,1 650 000,False,0.0,-,True,-175975.0,(175 975),False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,19,520.18,4.1.1,AHA,voluntary_contribution,Government,Total Government,True,,,,,,,8937152.0,8 937 152,False,9156615.0,9 156 615,False,0.0,-,True,-219463.0,(219 463),False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,21,542.02,4.1.1,AHA,voluntary_contribution,Others,European Union,False,,,,,,,1074114.0,1 074 114,False,1074114.0,1 074 114,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,22,552.95,4.1.1,AHA,voluntary_contribution,Others,MacArthur Foundation,False,,,,,,,300000.0,300 000,False,300000.0,300 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,23,563.89,4.1.1,AHA,voluntary_contribution,Others,Organisation Internationale De La Francophonie (To)/From Trust Fund for the Support to the Activities,False,,,,,,,5972.0,5 972,False,5972.0,5 972,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,25,585.54,4.1.1,AHA,voluntary_contribution,Others,the Centre for Human Rights (HCA),False,,,,,,,1015000.0,1 015 000,False,,,False,0.0,-,True,1015000.0,1 015 000,False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,26,596.42,4.1.1,AHA,voluntary_contribution,Others,Total Others,True,,,,,,,2395086.0,2 395 086,False,1380086.0,1 380 086,False,0.0,-,True,1015000.0,1 015 000,False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,27,607.49,4.1.1,AHA,voluntary_contribution,Others,Add: Present Value Adjustment,False,,,,,,,303.0,303,False,0.0,-,True,0.0,-,True,303.0,303,False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-4.1.1-y313,28,618.02,4.1.1,AHA,voluntary_contribution,Others,Total,True,,,,,,,11332541.0,11 332 541,False,10536701.0,10 536 701,False,0.0,-,True,795840.0,795 840,False,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,3,131.69,4.1.1,AHA,voluntary_contribution_receivable,Government,Netherlands,False,0.0,-,True,28780.0,28 780,False,28780.0,28 780,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,4,143.33,4.1.1,AHA,voluntary_contribution_receivable,Government,Switzerland,False,45370.0,45 370,False,0.0,-,True,45370.0,45 370,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,5,154.18,4.1.1,AHA,voluntary_contribution_receivable,Government,Total Government,True,45370.0,45 370,False,28780.0,28 780,False,74150.0,74 150,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,7,178.06,4.1.1,AHA,voluntary_contribution_receivable,Others,International Organization For Migration - IOM,False,11000.0,11 000,False,0.0,-,True,11000.0,11 000,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,8,189.87,4.1.1,AHA,voluntary_contribution_receivable,Others,MacArthur Foundation,False,150000.0,150 000,False,0.0,-,True,150000.0,150 000,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,9,201.51,4.1.1,AHA,voluntary_contribution_receivable,Others,Organisation Internationale De La Francophonie,False,1314.0,1 314,False,0.0,-,True,1314.0,1 314,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,10,213.14,4.1.1,AHA,voluntary_contribution_receivable,Others,UNDP,False,248400.0,248 400,False,0.0,-,True,248400.0,248 400,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,11,224.02,4.1.1,AHA,voluntary_contribution_receivable,Others,Total Others,True,410714.0,410 714,False,0.0,-,True,410714.0,410 714,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,12,236.42,4.1.1,AHA,voluntary_contribution_receivable,Others,Less: Discounting of Non-Current receivable,False,0.0,-,True,-795.0,(795),False,-795.0,(795),False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,283,2017-p283-voluntary-contribution-receivable-4.1.1-y098,13,247.18,4.1.1,AHA,voluntary_contribution_receivable,Others,Total,True,456084.0,456 084,False,27985.0,27 985,False,484069.0,484 069,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,5,147.65,3.1.1,AMR,voluntary_contribution,Government,Australia,False,,,,,,,-79336.0,(79 336),False,0.0,-,True,0.0,-,True,-79336.0,(79 336),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,6,159.65,3.1.1,AMR,voluntary_contribution,Government,Denmark,False,,,,,,,-66171.0,(66 171),False,0.0,-,True,0.0,-,True,-66171.0,(66 171),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,7,171.65,3.1.1,AMR,voluntary_contribution,Government,Norway,False,,,,,,,-5663.0,(5 663),False,0.0,-,True,0.0,-,True,-5663.0,(5 663),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,8,183.85,3.1.1,AMR,voluntary_contribution,Government,United Kingdom of Great Britain and Northern,False,,,,,,,-7683.0,(7 683),False,,Ireland -,False,0.0,-,True,-7683.0,(7 683),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,9,195.96,3.1.1,AMR,voluntary_contribution,Government,Total Government,True,,,,,,,-158853.0,(158 853),False,0.0,-,True,0.0,-,True,-158853.0,(158 853),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,11,219.77,3.1.1,AMR,voluntary_contribution,Others,(To)/From Trust Fund for Partnerships (QGB) (To)/From Trust Fund for Statistical Development,False,,,,,,,-340000.0,(340 000),False,0.0,-,True,0.0,-,True,-340000.0,(340 000),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,13,242.09,3.1.1,AMR,voluntary_contribution,Others,Capacity Building (GBA) (To)/From Trust Fund to Support the work of the level Political Forum on Sustainable Development,False,,,,,,,-25350.0,(25 350),False,0.0,-,True,0.0,-,True,-25350.0,(25 350),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,16,275.15,3.1.1,AMR,voluntary_contribution,Others,(WKA) (To)/From Trust Fund for Special Projects of the,False,,,,,,,-30000.0,(30 000),False,0.0,-,True,0.0,-,True,-30000.0,(30 000),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,18,297.17,3.1.1,AMR,voluntary_contribution,Others,Secretary-General (LJA),False,,,,,,,-70000.0,(70 000),False,0.0,-,True,0.0,-,True,-70000.0,(70 000),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,19,309.01,3.1.1,AMR,voluntary_contribution,Others,Total Others,True,,,,,,,-465350.0,(465 350),False,0.0,-,True,0.0,-,True,-465350.0,(465 350),False,,,,,,,,,,,,
2017,1644706.0,160,2017-p160-voluntary-contribution-3.1.1-y091,20,320.77,3.1.1,AMR,voluntary_contribution,Others,Total,True,,,,,,,-624203.0,(624 203),False,0.0,-,True,0.0,-,True,-624203.0,(624 203),False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,1,371.69,3.2.1,BKT,other_transfer_allocation_contributions,,Food and Agriculture Organization - FAO,False,,,,,,,5000.0,5 000,False,,,,,,,,,,5000.0,5 000,False,0.0,-,True,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,2,383.57,3.2.1,BKT,other_transfer_allocation_contributions,,International Fund for Agriculture Development - IFAD,False,,,,,,,-45486.0,(45 486),False,,,,,,,,,,0.0,-,True,-45486.0,(45 486),False,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,3,395.46,3.2.1,BKT,other_transfer_allocation_contributions,,OHCHR,False,,,,,,,76000.0,76 000,False,,,,,,,,,,76000.0,76 000,False,0.0,-,True,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,4,407.34,3.2.1,BKT,other_transfer_allocation_contributions,,UN Habitat,False,,,,,,,-3020.0,(3 020),False,,,,,,,,,,0.0,-,True,-3020.0,(3 020),False,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,5,419.22,3.2.1,BKT,other_transfer_allocation_contributions,,UN Women,False,,,,,,,30000.0,30 000,False,,,,,,,,,,30000.0,30 000,False,0.0,-,True,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,6,431.1,3.2.1,BKT,other_transfer_allocation_contributions,,UNESCO,False,,,,,,,-7855.0,(7 855),False,,,,,,,,,,0.0,-,True,-7855.0,(7 855),False,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,7,442.98,3.2.1,BKT,other_transfer_allocation_contributions,,UNOPS,False,,,,,,,-238915.0,(238 915),False,,,,,,,,,,0.0,-,True,-238915.0,(238 915),False,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,8,454.86,3.2.1,BKT,other_transfer_allocation_contributions,,World Trade Organization - WTO,False,,,,,,,44373.0,44 373,False,,,,,,,,,,44373.0,44 373,False,0.0,-,True,,,,,,
2017,1644706.0,164,2017-p164-other-transfer-allocation-contributions-3.2.1-y349,9,466.34,3.2.1,BKT,other_transfer_allocation_contributions,,Total,True,,,,,,,-139903.0,(139 903),False,,,,,,,,,,155373.0,155 373,False,-295276.0,(295 276),False,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,5,371.69,3.2.1,BKT,voluntary_contribution,Government,Australia,False,,,,,,,147679.0,147 679,False,151327.0,151 327,False,0.0,-,True,-3648.0,(3 648),False,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,6,383.58,3.2.1,BKT,voluntary_contribution,Government,Bangladesh,False,,,,,,,15000.0,15 000,False,15000.0,15 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,7,395.46,3.2.1,BKT,voluntary_contribution,Government,Bhutan,False,,,,,,,1000.0,1 000,False,1000.0,1 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,8,407.34,3.2.1,BKT,voluntary_contribution,Government,Brunei Darussalam,False,,,,,,,16000.0,16 000,False,16000.0,16 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,9,419.22,3.2.1,BKT,voluntary_contribution,Government,Cambodia,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,10,431.1,3.2.1,BKT,voluntary_contribution,Government,China,False,,,,,,,2183487.0,2 183 487,False,1703457.0,1 703 457,False,480030.0,480 030,False,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,11,442.98,3.2.1,BKT,voluntary_contribution,Government,France,False,,,,,,,-5140.0,(5 140),False,0.0,-,True,0.0,-,True,-5140.0,(5 140),False,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,12,454.86,3.2.1,BKT,voluntary_contribution,Government,Fiji,False,,,,,,,39472.0,39 472,False,39472.0,39 472,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,13,466.74,3.2.1,BKT,voluntary_contribution,Government,Germany,False,,,,,,,-46930.0,(46 930),False,-20598.0,(20 598),False,0.0,-,True,-26332.0,(26 332),False,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,14,478.62,3.2.1,BKT,voluntary_contribution,Government,High Commission of New Caledonia,False,,,,,,,4761.0,4 761,False,4761.0,4 761,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,15,490.5,3.2.1,BKT,voluntary_contribution,Government,India,False,,,,,,,206685.0,206 685,False,194111.0,194 111,False,12574.0,12 574,False,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,16,502.39,3.2.1,BKT,voluntary_contribution,Government,Indonesia,False,,,,,,,196494.0,196 494,False,127488.0,127 488,False,69006.0,69 006,False,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,17,514.27,3.2.1,BKT,voluntary_contribution,Government,Iran (Islamic Republic of),False,,,,,,,2661450.0,2 661 450,False,2661450.0,2 661 450,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,18,526.15,3.2.1,BKT,voluntary_contribution,Government,Japan,False,,,,,,,2744417.0,2 744 417,False,2121210.0,2 121 210,False,623207.0,623 207,False,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,19,538.03,3.2.1,BKT,voluntary_contribution,Government,Kazakhstan,False,,,,,,,5000.0,5 000,False,5000.0,5 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,20,549.91,3.2.1,BKT,voluntary_contribution,Government,Kiribati Macao Special Administrative Region of the People's,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,22,571.93,3.2.1,BKT,voluntary_contribution,Government,Republic of China,False,,,,,,,43000.0,43 000,False,43000.0,43 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,23,584.09,3.2.1,BKT,voluntary_contribution,Government,Malaysia,False,,,,,,,45020.0,45 020,False,45020.0,45 020,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,24,595.98,3.2.1,BKT,voluntary_contribution,Government,Micronesia (Federated States of),False,,,,,,,4950.0,4 950,False,4950.0,4 950,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,25,607.86,3.2.1,BKT,voluntary_contribution,Government,Mongolia,False,,,,,,,22600.0,22 600,False,22600.0,22 600,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,26,619.74,3.2.1,BKT,voluntary_contribution,Government,Myanmar,False,,,,,,,6000.0,6 000,False,6000.0,6 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,27,631.62,3.2.1,BKT,voluntary_contribution,Government,Pakistan,False,,,,,,,22469.0,22 469,False,22469.0,22 469,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,28,643.5,3.2.1,BKT,voluntary_contribution,Government,Philippines,False,,,,,,,150000.0,150 000,False,150000.0,150 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,29,655.38,3.2.1,BKT,voluntary_contribution,Government,Republic of Korea,False,,,,,,,711211.0,711 211,False,702352.0,702 352,False,61608.0,61 608,False,-52749.0,(52 749),False,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,30,667.26,3.2.1,BKT,voluntary_contribution,Government,Russian Federation,False,,,,,,,1200000.0,1 200 000,False,1200000.0,1 200 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,31,679.14,3.2.1,BKT,voluntary_contribution,Government,Samoa,False,,,,,,,4000.0,4 000,False,4000.0,4 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,32,691.02,3.2.1,BKT,voluntary_contribution,Government,Singapore,False,,,,,,,15000.0,15 000,False,15000.0,15 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,33,702.9,3.2.1,BKT,voluntary_contribution,Government,Sri Lanka,False,,,,,,,50000.0,50 000,False,50000.0,50 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-3.2.1-y315,34,714.79,3.2.1,BKT,voluntary_contribution,Government,Thailand,False,,,,,,,94000.0,94 000,False,94000.0,94 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,3,87.65,3.2.1,BKT,voluntary_contribution,Government,Timor-Leste,False,,,,,,,6000.0,6 000,False,6000.0,6 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,4,99.53,3.2.1,BKT,voluntary_contribution,Government,Tonga,False,,,,,,,15000.0,15 000,False,15000.0,15 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,5,111.41,3.2.1,BKT,voluntary_contribution,Government,United Kingdom of Great Britain and Northern Ireland,False,,,,,,,-62663.0,(62 663),False,-62663.0,(62 663),False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,6,123.3,3.2.1,BKT,voluntary_contribution,Government,Vanuatu,False,,,,,,,7249.0,7 249,False,7249.0,7 249,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,7,135.18,3.2.1,BKT,voluntary_contribution,Government,Viet Nam,False,,,,,,,33000.0,33 000,False,33000.0,33 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,8,146.9,3.2.1,BKT,voluntary_contribution,Government,Total Government,True,,,,,,,10556211.0,10 556 211,False,9397655.0,9 397 655,False,1246425.0,1 246 425,False,-87869.0,(87 869),False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,10,170.81,3.2.1,BKT,voluntary_contribution,Others,Asian Development Bank,False,,,,,,,181143.0,181 143,False,200000.0,200 000,False,0.0,-,True,-18857.0,(18 857),False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,11,182.69,3.2.1,BKT,voluntary_contribution,Others,European Union,False,,,,,,,11177.0,11 177,False,43182.0,43 182,False,0.0,-,True,-32005.0,(32 005),False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,12,194.58,3.2.1,BKT,voluntary_contribution,Others,Global Energy Interconnection Group Company Limited,False,,,,,,,150000.0,150 000,False,150000.0,150 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,13,206.46,3.2.1,BKT,voluntary_contribution,Others,International Development Research Centre - IDRC,False,,,,,,,-837.0,(837),False,0.0,-,True,0.0,-,True,-837.0,(837),False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,14,218.34,3.2.1,BKT,voluntary_contribution,Others,Korea Disabled People's Development Institute - KODDI,False,,,,,,,421669.0,421 669,False,421669.0,421 669,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,15,230.22,3.2.1,BKT,voluntary_contribution,Others,Korea Expressway Corporation,False,,,,,,,50000.0,50 000,False,50000.0,50 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,16,242.1,3.2.1,BKT,voluntary_contribution,Others,Stockholm Environment Institute - SEI,False,,,,,,,-6420.0,(6 420),False,0.0,-,True,0.0,-,True,-6420.0,(6 420),False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,17,253.83,3.2.1,BKT,voluntary_contribution,Others,Total Others,True,,,,,,,806732.0,806 732,False,864851.0,864 851,False,0.0,-,True,-58119.0,(58 119),False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,18,265.86,3.2.1,BKT,voluntary_contribution,Others,Add: Present Value Adjustment,False,,,,,,,180029.0,180 029,False,0.0,-,True,0.0,-,True,180029.0,180 029,False,,,,,,,,,,,,
2017,1644706.0,164,2017-p164-voluntary-contribution-3.2.1-y054,19,277.34,3.2.1,BKT,voluntary_contribution,Others,Total,True,,,,,,,11542972.0,11 542 972,False,10262506.0,10 262 506,False,1246425.0,1 246 425,False,34041.0,34 041,False,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-receivable-3.2.1-y091,4,136.13,3.2.1,BKT,voluntary_contribution_receivable,Government,China,False,1600000.0,1 600 000,False,3200000.0,3 200 000,False,4800000.0,4 800 000,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,163,2017-p163-voluntary-contribution-receivable-3.2.1-y091,5,148.02,3.2.1,BKT,voluntary_contribution_receivable,Government,Germany,False,146032.0,146 032,False,0.0,-,True,146032.0,146 032,False,,,,,,,,,,,,,,,,,,,,,
